image,status,brightness,blur_score,contrast,warnings,has_label,class
crack2587.jpg,flagged,175.6,50.2,14.2,too blurry; low contrast,True,microcrack
crack2588.jpg,flagged,182.5,38.7,11.2,too blurry; low contrast,True,structural crack
crack25887.jpg,flagged,172.5,211.2,14.5,low contrast,True,structural crack
crack2589.jpg,flagged,185.7,45.5,11.3,too blurry; low contrast,True,microcrack
crack25890.jpg,flagged,179.5,150.9,13.3,low contrast,True,structural crack
crack25893.jpg,flagged,178.6,122.6,12.1,low contrast,True,microcrack
crack25897.jpg,flagged,176.9,110.2,11.0,low contrast,True,structural crack
crack259.jpg,flagged,127.1,49.0,11.4,too blurry; low contrast,True,structural crack
crack2590.jpg,flagged,184.2,63.3,12.8,too blurry; low contrast,True,microcrack
crack25904.jpg,flagged,166.9,61.5,9.5,too blurry; low contrast,True,structural crack
crack25907.jpg,ok,192.1,130.4,15.5,,True,structural crack
crack2591.jpg,flagged,183.8,54.9,14.5,too blurry; low contrast,True,structural crack
crack2592.jpg,flagged,183.4,64.9,15.4,too blurry,True,structural crack
crack2593.jpg,flagged,184.6,73.5,15.4,too blurry,True,structural crack
crack2595.jpg,flagged,199.0,36.5,14.2,too blurry; low contrast,True,structural crack
crack2596.jpg,flagged,176.4,49.5,13.0,too blurry; low contrast,True,structural crack
crack2597.jpg,flagged,197.7,36.0,12.9,too blurry; low contrast,True,structural crack
crack2598.jpg,flagged,192.9,45.9,13.9,too blurry; low contrast,True,microcrack
crack260.jpg,flagged,119.0,54.5,23.9,too blurry,True,structural crack
crack261.jpg,flagged,124.5,49.2,17.1,too blurry,True,structural crack
crack262.jpg,flagged,116.5,71.9,28.7,too blurry,True,structural crack
crack263.jpg,flagged,116.9,56.6,27.6,too blurry,True,structural crack
crack264.jpg,flagged,114.4,50.3,25.5,too blurry,True,structural crack
crack265.jpg,flagged,114.2,52.5,26.9,too blurry,True,structural crack
crack266.jpg,flagged,118.5,52.4,25.9,too blurry,True,structural crack
crack273.jpg,flagged,116.4,47.9,26.2,too blurry,True,structural crack
crack274.jpg,flagged,117.6,48.8,25.8,too blurry,True,structural crack
crack275.jpg,flagged,118.5,46.0,24.3,too blurry,True,structural crack
crack276.jpg,flagged,119.6,58.9,24.3,too blurry,True,structural crack
crack2945.jpg,flagged,164.3,50.4,35.9,too blurry,True,structural crack
crack2946.jpg,flagged,169.7,68.0,40.2,too blurry,True,microcrack
crack2947.jpg,ok,173.0,81.0,30.3,,True,structural crack
crack2948.jpg,ok,175.0,102.0,34.6,,True,structural crack
crack2949.jpg,flagged,163.2,49.8,43.1,too blurry,True,structural crack
crack2950.jpg,ok,165.0,87.6,32.3,,True,structural crack
crack2951.jpg,flagged,161.8,48.0,35.9,too blurry,True,structural crack
crack2952.jpg,ok,168.1,80.3,32.1,,True,structural crack
crack2953.jpg,flagged,151.4,78.9,40.0,too blurry,True,structural crack
crack2954.jpg,flagged,162.1,71.6,28.3,too blurry,True,structural crack
crack2955.jpg,ok,165.9,95.8,34.6,,True,structural crack
crack2956.jpg,flagged,162.6,67.2,26.1,too blurry,True,structural crack
crack2957.jpg,ok,170.5,84.4,30.7,,True,microcrack
crack2958.jpg,flagged,149.8,56.7,39.8,too blurry,True,structural crack
crack3.jpg,flagged,135.8,68.3,15.2,too blurry,True,structural crack
crack30.jpg,ok,160.2,107.3,20.7,,True,structural crack
crack325.jpg,flagged,102.5,63.1,20.6,too blurry,True,structural crack
crack326.jpg,flagged,101.7,63.5,20.2,too blurry,True,structural crack
crack327.jpg,flagged,102.6,60.2,21.6,too blurry,True,structural crack
crack328.jpg,flagged,105.0,64.2,21.2,too blurry,True,structural crack
crack329.jpg,flagged,106.0,68.6,20.8,too blurry,True,structural crack
crack330.jpg,flagged,136.2,53.8,19.8,too blurry,True,structural crack
crack331.jpg,flagged,107.1,64.1,20.0,too blurry,True,structural crack
crack4.jpg,flagged,147.5,61.4,16.2,too blurry,True,structural crack
crack4399.jpg,flagged,142.3,161.7,13.4,low contrast,True,structural crack
crack4400.jpg,flagged,140.9,140.6,12.7,low contrast,True,structural crack
crack4401.jpg,flagged,140.1,155.7,12.8,low contrast,True,structural crack
crack4402.jpg,flagged,140.9,175.8,14.1,low contrast,True,structural crack
crack4403.jpg,flagged,147.5,90.3,13.5,low contrast,True,structural crack
crack4404.jpg,flagged,141.4,149.9,13.5,low contrast,True,structural crack
crack4405.jpg,flagged,140.9,146.6,14.6,low contrast,True,structural crack
crack4406.jpg,flagged,141.5,101.6,13.7,low contrast,True,structural crack
crack4407.jpg,flagged,147.3,81.5,13.9,low contrast,True,structural crack
crack4408.jpg,flagged,144.8,92.9,14.8,low contrast,True,structural crack
crack4409.jpg,flagged,143.0,91.3,13.7,low contrast,True,structural crack
crack4410.jpg,ok,144.3,118.5,15.4,,True,structural crack
crack4411.jpg,ok,144.8,117.7,15.7,,True,structural crack
crack4412.jpg,flagged,147.0,82.0,13.2,low contrast,True,structural crack
crack4413.jpg,flagged,142.5,117.5,14.3,low contrast,True,structural crack
crack4414.jpg,flagged,141.4,95.8,12.4,low contrast,True,structural crack
crack4415.jpg,flagged,141.5,126.5,13.3,low contrast,True,structural crack
crack4416.jpg,flagged,193.3,75.0,24.7,too blurry,True,structural crack
crack4417.jpg,flagged,195.9,74.7,23.7,too blurry,True,structural crack
crack4418.jpg,flagged,194.3,59.7,25.2,too blurry,True,structural crack
crack4419.jpg,flagged,192.1,53.6,24.3,too blurry,True,structural crack
crack4420.jpg,ok,187.2,86.2,27.9,,True,structural crack
crack4421.jpg,ok,185.0,99.5,29.8,,True,structural crack
crack4422.jpg,flagged,179.1,67.4,30.7,too blurry,True,structural crack
crack4641.jpg,flagged,191.6,54.3,17.5,too blurry,True,microcrack
crack4642.jpg,ok,178.4,94.5,34.2,,True,structural crack
crack4643.jpg,flagged,189.7,61.4,18.8,too blurry,True,structural crack
crack4644.jpg,ok,190.3,84.0,22.3,,True,structural crack
crack4645.jpg,flagged,178.1,79.5,38.3,too blurry,True,structural crack
crack4646.jpg,flagged,181.1,66.2,38.5,too blurry,True,structural crack
crack4647.jpg,flagged,186.9,75.3,21.1,too blurry,True,structural crack
crack4648.jpg,flagged,191.1,54.8,19.0,too blurry,True,structural crack
crack4649.jpg,flagged,200.1,36.5,17.4,too blurry,True,structural crack
crack4650.jpg,flagged,194.6,38.6,18.3,too blurry,True,structural crack
crack4651.jpg,flagged,197.2,44.9,17.0,too blurry,True,microcrack
crack4652.jpg,flagged,185.7,46.1,27.1,too blurry,True,structural crack
crack4653.jpg,flagged,204.1,34.7,18.2,too blurry,True,microcrack
crack4654.jpg,flagged,185.2,48.6,23.5,too blurry,True,structural crack
crack4655.jpg,flagged,190.7,23.4,15.6,too blurry,True,structural crack
crack4656.jpg,flagged,179.5,58.9,35.5,too blurry,True,structural crack
crack4657.jpg,flagged,182.3,46.9,27.0,too blurry,True,structural crack
crack4658.jpg,flagged,188.0,27.0,21.0,too blurry,True,structural crack
crack5.jpg,flagged,155.1,60.5,12.8,too blurry; low contrast,True,structural crack
crack5145.jpg,flagged,163.8,62.9,25.9,too blurry,True,structural crack
crack5146.jpg,flagged,162.9,59.8,26.2,too blurry,True,structural crack
crack5147.jpg,flagged,158.2,63.2,25.9,too blurry,True,structural crack
crack5148.jpg,flagged,188.7,36.7,18.1,too blurry,True,structural crack
crack5149.jpg,flagged,189.4,26.6,18.3,too blurry,True,structural crack
crack5150.jpg,flagged,190.5,25.4,21.0,too blurry,True,structural crack
crack5357.jpg,ok,176.2,244.0,29.4,,True,structural crack
crack5358.jpg,ok,174.2,286.1,29.3,,True,microcrack
crack5359.jpg,ok,174.4,278.4,29.3,,True,microcrack
crack5360.jpg,ok,173.0,283.6,29.0,,True,structural crack
crack5361.jpg,ok,175.6,293.1,28.5,,True,structural crack
crack5362.jpg,ok,179.6,301.8,31.7,,True,structural crack
crack5363.jpg,ok,185.7,218.8,28.1,,True,structural crack
crack5364.jpg,ok,188.1,236.9,27.9,,True,microcrack
crack5365.jpg,ok,186.7,168.2,29.0,,True,structural crack
crack5366.jpg,ok,187.3,175.0,30.4,,True,structural crack
crack5367.jpg,ok,190.9,175.1,28.5,,True,structural crack
crack5368.jpg,ok,195.0,147.7,27.3,,True,structural crack
crack5369.jpg,ok,199.2,100.8,23.9,,True,structural crack
crack5370.jpg,ok,193.1,97.6,26.8,,True,structural crack
crack5371.jpg,ok,192.1,100.3,28.3,,True,structural crack
crack5372.jpg,ok,192.9,121.5,31.0,,True,structural crack
crack5373.jpg,ok,195.1,153.8,28.1,,True,structural crack
crack5374.jpg,ok,197.1,126.9,26.2,,True,structural crack
crack5375.jpg,ok,189.9,86.0,24.3,,True,microcrack
crack5376.jpg,ok,199.0,98.0,24.1,,True,structural crack
crack5377.jpg,ok,194.0,141.1,27.4,,True,structural crack
crack5378.jpg,ok,192.2,161.0,27.3,,True,structural crack
crack5379.jpg,ok,198.3,98.4,24.5,,True,structural crack
crack5380.jpg,ok,193.1,136.7,24.7,,True,structural crack
crack5417.jpg,ok,183.2,94.2,27.2,,True,microcrack
crack5418.jpg,ok,182.3,88.0,26.5,,True,structural crack
crack5419.jpg,ok,178.5,105.9,27.9,,True,structural crack
crack5420.jpg,ok,178.3,113.9,31.6,,True,structural crack
crack5421.jpg,flagged,206.3,40.2,23.0,too blurry,True,structural crack
crack5422.jpg,ok,176.9,131.1,29.8,,True,microcrack
crack5423.jpg,ok,170.6,105.0,31.3,,True,structural crack
crack5424.jpg,ok,166.5,129.3,33.8,,True,microcrack
crack5425.jpg,ok,165.5,134.1,30.0,,True,structural crack
crack5426.jpg,ok,165.3,105.7,26.7,,True,structural crack
crack5427.jpg,flagged,207.3,44.6,23.6,too blurry,True,structural crack
crack5537.jpg,ok,171.7,122.6,31.5,,True,microcrack
crack5538.jpg,ok,169.3,121.6,32.5,,True,structural crack
crack5539.jpg,ok,167.4,116.9,40.0,,True,structural crack
crack5540.jpg,ok,173.7,89.9,34.9,,True,structural crack
crack5541.jpg,ok,178.9,118.5,32.9,,True,structural crack
crack5542.jpg,ok,175.8,93.2,33.1,,True,structural crack
crack5543.jpg,flagged,197.2,57.5,28.4,too blurry,True,structural crack
crack5544.jpg,ok,175.7,105.9,31.2,,True,structural crack
crack5545.jpg,ok,173.2,152.0,29.5,,True,structural crack
crack5546.jpg,ok,169.7,145.4,32.4,,True,structural crack
crack5547.jpg,ok,170.0,110.9,31.7,,True,structural crack
crack5548.jpg,ok,170.3,121.1,32.3,,True,structural crack
crack5549.jpg,ok,165.4,112.5,35.9,,True,structural crack
crack6.jpg,flagged,151.4,47.1,13.2,too blurry; low contrast,True,structural crack
crack6493.jpg,flagged,152.7,78.4,14.4,too blurry; low contrast,True,structural crack
crack6494.jpg,flagged,154.0,67.1,13.2,too blurry; low contrast,True,structural crack
crack6495.jpg,flagged,151.0,70.1,15.4,too blurry,True,structural crack
crack6496.jpg,flagged,149.4,47.0,16.7,too blurry,True,structural crack
crack6497.jpg,flagged,146.3,43.7,19.2,too blurry,True,structural crack
crack6498.jpg,flagged,145.9,38.6,18.2,too blurry,True,structural crack
crack6500.jpg,flagged,146.7,45.5,15.6,too blurry,True,structural crack
crack6501.jpg,flagged,146.9,58.1,16.0,too blurry,True,structural crack
crack6502.jpg,flagged,147.5,41.4,12.8,too blurry; low contrast,True,structural crack
crack6503.jpg,flagged,147.7,42.2,13.4,too blurry; low contrast,True,structural crack
crack6504.jpg,flagged,145.4,57.5,12.8,too blurry; low contrast,True,structural crack
crack6505.jpg,flagged,148.0,51.5,13.9,too blurry; low contrast,True,structural crack
crack6506.jpg,flagged,146.8,52.1,6.7,too blurry; low contrast,True,microcrack
crack6507.jpg,flagged,147.3,61.7,6.9,too blurry; low contrast,True,microcrack
crack6508.jpg,flagged,148.3,56.8,6.8,too blurry; low contrast,True,microcrack
crack6509.jpg,flagged,151.1,38.9,6.1,too blurry; low contrast,True,microcrack
crack6510.jpg,flagged,147.7,65.9,6.8,too blurry; low contrast,True,microcrack
crack6511.jpg,flagged,154.8,42.9,6.6,too blurry; low contrast,True,structural crack
crack6513.jpg,flagged,137.2,126.7,14.7,low contrast,True,structural crack
crack6514.jpg,flagged,140.6,78.9,15.1,too blurry,True,structural crack
crack6515.jpg,flagged,142.0,77.6,17.2,too blurry,True,structural crack
crack6516.jpg,flagged,138.6,122.1,14.8,low contrast,True,structural crack
crack6517.jpg,flagged,154.8,53.5,8.6,too blurry; low contrast,True,microcrack
crack6518.jpg,flagged,135.4,85.2,13.4,low contrast,True,structural crack
crack6519.jpg,flagged,141.5,77.1,15.0,too blurry,True,structural crack
crack6520.jpg,flagged,147.3,73.7,14.1,too blurry; low contrast,True,structural crack
crack6521.jpg,flagged,158.0,42.9,19.8,too blurry,True,structural crack
crack6522.jpg,flagged,160.9,40.4,19.3,too blurry,True,structural crack
crack6523.jpg,ok,157.4,95.2,17.4,,True,structural crack
crack6524.jpg,flagged,163.4,28.1,19.3,too blurry,True,structural crack
crack6525.jpg,flagged,167.0,32.2,18.0,too blurry,True,structural crack
crack6526.jpg,flagged,165.2,33.0,18.7,too blurry,True,structural crack
crack6583.jpg,flagged,143.9,41.7,13.7,too blurry; low contrast,True,structural crack
crack6584.jpg,flagged,142.5,48.0,14.4,too blurry; low contrast,True,structural crack
crack6585.jpg,flagged,143.5,58.8,14.5,too blurry; low contrast,True,structural crack
crack6586.jpg,flagged,144.6,50.4,13.4,too blurry; low contrast,True,structural crack
crack6587.jpg,flagged,147.2,51.0,13.3,too blurry; low contrast,True,structural crack
crack6588.jpg,flagged,145.0,40.1,11.9,too blurry; low contrast,True,structural crack
crack6589.jpg,flagged,144.0,72.9,12.5,too blurry; low contrast,True,structural crack
crack6590.jpg,flagged,144.1,50.2,10.4,too blurry; low contrast,True,structural crack
crack6591.jpg,flagged,141.8,55.9,11.4,too blurry; low contrast,True,structural crack
crack6592.jpg,flagged,147.0,72.9,11.0,too blurry; low contrast,True,structural crack
crack6593.jpg,flagged,145.7,49.6,14.9,too blurry; low contrast,True,structural crack
crack6594.jpg,flagged,143.8,48.1,13.8,too blurry; low contrast,True,structural crack
crack6595.jpg,flagged,143.3,41.7,12.3,too blurry; low contrast,True,structural crack
crack6596.jpg,flagged,141.9,38.1,11.9,too blurry; low contrast,True,structural crack
crack6597.jpg,flagged,141.0,40.8,12.9,too blurry; low contrast,True,structural crack
crack6598.jpg,flagged,139.6,59.3,14.6,too blurry; low contrast,True,structural crack
crack6608.jpg,flagged,149.6,53.2,14.7,too blurry; low contrast,True,structural crack
crack6612.jpg,flagged,145.5,60.4,14.1,too blurry; low contrast,True,structural crack
crack6785.jpg,flagged,149.0,78.1,11.0,too blurry; low contrast,True,microcrack
crack6786.jpg,flagged,128.2,67.6,12.6,too blurry; low contrast,True,structural crack
crack6787.jpg,flagged,129.5,77.7,13.7,too blurry; low contrast,True,structural crack
crack6788.jpg,flagged,131.1,95.7,14.1,low contrast,True,structural crack
crack6789.jpg,flagged,135.4,80.4,13.3,low contrast,True,structural crack
crack6790.jpg,flagged,137.4,98.2,14.2,low contrast,True,structural crack
crack6791.jpg,flagged,124.7,119.7,11.7,low contrast,True,structural crack
crack6792.jpg,flagged,138.5,118.6,14.9,low contrast,True,structural crack
crack6793.jpg,ok,148.3,80.4,16.0,,True,structural crack
crack6794.jpg,ok,148.8,87.8,15.0,,True,structural crack
crack6795.jpg,ok,150.6,120.6,16.9,,True,structural crack
crack6796.jpg,ok,150.6,132.1,17.1,,True,structural crack
crack6797.jpg,ok,150.7,139.5,15.6,,True,structural crack
crack6798.jpg,flagged,150.3,156.0,14.8,low contrast,True,structural crack
crack6799.jpg,flagged,127.2,172.4,14.7,low contrast,True,structural crack
crack6800.jpg,flagged,150.5,135.7,14.9,low contrast,True,structural crack
crack6801.jpg,ok,150.1,138.6,16.8,,True,structural crack
crack6802.jpg,ok,149.6,139.4,17.0,,True,structural crack
crack6804.jpg,ok,149.9,173.1,17.9,,True,structural crack
crack6805.jpg,ok,150.7,169.5,16.5,,True,structural crack
crack6806.jpg,ok,149.2,176.3,17.7,,True,structural crack
crack6807.jpg,ok,147.7,116.9,17.6,,True,structural crack
crack6810.jpg,ok,130.5,117.1,17.9,,True,structural crack
crack6811.jpg,ok,135.1,114.1,17.1,,True,structural crack
crack6812.jpg,ok,141.6,100.4,15.9,,True,structural crack
crack6813.jpg,flagged,127.2,110.8,13.2,low contrast,True,structural crack
crack7.jpg,flagged,136.3,66.1,17.0,too blurry,True,structural crack
crack8.jpg,flagged,145.8,64.4,15.7,too blurry,True,structural crack
crack801.jpg,flagged,139.5,46.1,14.3,too blurry; low contrast,True,structural crack
crack802.jpg,flagged,135.2,62.5,15.1,too blurry,True,structural crack
crack803.jpg,flagged,136.7,62.5,16.0,too blurry,True,structural crack
crack804.jpg,flagged,147.0,54.6,14.0,too blurry; low contrast,True,structural crack
crack805.jpg,flagged,146.8,54.3,14.8,too blurry; low contrast,True,structural crack
crack806.jpg,flagged,141.2,53.2,13.7,too blurry; low contrast,True,structural crack
crack8060.jpg,ok,177.3,137.1,39.4,,True,structural crack
crack8061.jpg,ok,171.1,153.1,35.1,,True,structural crack
crack8062.jpg,ok,187.8,140.7,39.1,,True,structural crack
crack8063.jpg,ok,181.3,140.9,39.2,,True,structural crack
crack8064.jpg,ok,184.7,143.1,38.8,,True,structural crack
crack8065.jpg,ok,175.0,111.8,30.6,,True,microcrack
crack8066.jpg,ok,176.0,124.6,28.8,,True,microcrack
crack8067.jpg,ok,173.0,133.2,31.1,,True,structural crack
crack8068.jpg,ok,177.6,150.4,29.9,,True,structural crack
crack8069.jpg,ok,180.4,138.6,28.2,,True,structural crack
crack807.jpg,flagged,138.5,68.1,14.9,too blurry; low contrast,True,structural crack
crack8070.jpg,ok,179.2,131.8,26.1,,True,structural crack
crack8071.jpg,ok,176.9,88.4,21.9,,True,structural crack
crack8072.jpg,ok,177.1,105.8,23.2,,True,structural crack
crack8073.jpg,flagged,190.9,79.3,34.6,too blurry,True,structural crack
crack8074.jpg,ok,188.6,104.1,34.8,,True,structural crack
crack8075.jpg,ok,183.7,121.0,40.6,,True,microcrack
crack8076.jpg,ok,185.7,136.9,39.1,,True,structural crack
crack8077.jpg,ok,182.7,136.4,35.6,,True,structural crack
crack8078.jpg,ok,182.8,179.7,35.9,,True,structural crack
crack8079.jpg,ok,181.1,114.8,36.1,,True,structural crack
crack808.jpg,flagged,137.4,90.6,14.6,low contrast,True,structural crack
crack8080.jpg,ok,178.6,102.9,35.3,,True,structural crack
crack8081.jpg,ok,177.0,98.4,33.3,,True,structural crack
crack8082.jpg,ok,177.7,90.9,32.8,,True,structural crack
crack8083.jpg,flagged,209.4,67.0,29.9,too blurry,True,structural crack
crack8084.jpg,ok,174.7,88.8,33.3,,True,structural crack
crack8085.jpg,ok,177.1,100.5,29.6,,True,structural crack
crack8086.jpg,ok,177.3,97.9,30.3,,True,structural crack
crack8087.jpg,ok,174.8,154.7,31.4,,True,structural crack
crack8088.jpg,ok,182.1,108.1,25.0,,True,structural crack
crack8089.jpg,ok,173.1,96.3,26.3,,True,structural crack
crack809.jpg,flagged,143.4,89.3,14.4,low contrast,True,structural crack
crack810.jpg,flagged,128.4,56.7,14.0,too blurry; low contrast,True,structural crack
crack811.jpg,ok,132.4,86.0,15.2,,True,structural crack
crack812.jpg,flagged,140.2,58.2,14.6,too blurry; low contrast,True,structural crack
crack813.jpg,flagged,146.4,62.6,14.4,too blurry; low contrast,True,structural crack
crack814.jpg,flagged,137.1,52.6,13.8,too blurry; low contrast,True,structural crack
crack815.jpg,flagged,145.7,69.7,14.5,too blurry; low contrast,True,structural crack
crack816.jpg,flagged,132.0,67.6,14.5,too blurry; low contrast,True,structural crack
crack817.jpg,flagged,142.1,45.3,13.6,too blurry; low contrast,True,structural crack
crack818.jpg,flagged,135.1,97.8,14.2,low contrast,True,structural crack
crack8181.jpg,ok,200.1,210.2,25.8,,True,structural crack
crack819.jpg,ok,130.2,98.0,15.3,,True,microcrack
crack820.jpg,flagged,143.7,60.9,14.0,too blurry; low contrast,True,structural crack
crack821.jpg,flagged,128.9,81.1,13.4,low contrast,True,microcrack
crack822.jpg,flagged,128.0,87.4,11.9,low contrast,True,structural crack
crack823.jpg,flagged,125.1,105.1,13.0,low contrast,True,structural crack
crack824.jpg,flagged,127.0,85.4,12.0,low contrast,True,structural crack
crack8269.jpg,flagged,198.1,39.2,24.5,too blurry,True,microcrack
crack8270.jpg,ok,172.3,178.3,29.7,,True,structural crack
crack8271.jpg,ok,170.8,151.6,30.5,,True,structural crack
crack8272.jpg,ok,170.9,153.4,32.0,,True,structural crack
crack8273.jpg,ok,170.4,162.3,29.8,,True,structural crack
crack8274.jpg,ok,171.8,198.1,24.4,,True,structural crack
crack8275.jpg,ok,215.8,130.0,26.4,,True,structural crack
crack8276.jpg,ok,173.0,209.3,25.0,,True,structural crack
crack8277.jpg,ok,175.6,216.7,23.6,,True,structural crack
crack8278.jpg,ok,173.7,162.4,24.0,,True,structural crack
crack8279.jpg,ok,171.4,160.1,24.1,,True,structural crack
crack828.jpg,ok,162.7,131.1,37.7,,True,microcrack
crack8280.jpg,ok,210.5,131.3,27.7,,True,structural crack
crack8281.jpg,ok,202.7,114.4,27.3,,True,structural crack
crack8282.jpg,flagged,214.5,72.8,26.0,too blurry,True,structural crack
crack8283.jpg,ok,196.6,142.2,27.4,,True,structural crack
crack8284.jpg,ok,194.9,166.0,23.7,,True,structural crack
crack8285.jpg,ok,192.4,275.5,26.4,,True,structural crack
crack8286.jpg,ok,185.6,130.5,33.5,,True,structural crack
crack8287.jpg,ok,183.6,123.0,33.2,,True,structural crack
crack8288.jpg,ok,180.2,214.1,32.1,,True,structural crack
crack8289.jpg,ok,179.0,248.0,29.6,,True,structural crack
crack829.jpg,ok,169.3,106.3,25.3,,True,microcrack
crack8290.jpg,ok,178.7,132.8,29.7,,True,microcrack
crack8291.jpg,ok,175.4,117.9,33.7,,True,structural crack
crack830.jpg,ok,161.1,141.1,34.8,,True,microcrack
crack831.jpg,ok,168.7,119.1,23.0,,True,microcrack
crack832.jpg,ok,163.9,140.8,29.4,,True,structural crack
crack833.jpg,ok,165.1,149.2,28.5,,True,structural crack
crack834.jpg,ok,160.6,157.3,35.4,,True,structural crack
crack8406.jpg,ok,170.1,211.3,36.4,,True,structural crack
crack8407.jpg,ok,166.5,203.5,38.1,,True,structural crack
crack8408.jpg,ok,162.0,216.2,37.8,,True,structural crack
crack8409.jpg,ok,160.2,200.4,33.5,,True,structural crack
crack8410.jpg,ok,156.1,176.0,32.5,,True,structural crack
crack8412.jpg,ok,154.5,179.6,33.1,,True,structural crack
crack8413.jpg,ok,153.7,147.7,30.5,,True,structural crack
crack8414.jpg,ok,149.6,98.5,29.5,,True,structural crack
crack8415.jpg,flagged,145.9,78.6,28.7,too blurry,True,structural crack
crack8416.jpg,flagged,147.4,69.4,26.0,too blurry,True,structural crack
crack8417.jpg,ok,204.0,120.9,28.6,,True,structural crack
crack8418.jpg,flagged,143.4,69.0,27.6,too blurry,True,structural crack
crack9.jpg,flagged,156.3,38.6,16.0,too blurry,True,structural crack
damage1.jpg,ok,159.5,672.3,39.5,,True,delamination
damage10.jpg,ok,143.7,2350.7,60.2,,True,rebar corrosion
damage100.jpg,ok,141.9,325.8,42.1,,True,moderate spalling
damage1000.jpg,ok,141.6,425.6,47.2,,True,rebar corrosion
damage1001.jpg,ok,128.7,119.1,46.4,,True,delamination
damage1002.jpg,ok,128.7,119.1,46.4,,True,delamination
damage1003.jpg,ok,128.7,119.1,46.4,,True,delamination
damage1004.jpg,ok,114.6,98.5,62.8,,True,minor spalling
damage1005.jpg,ok,141.6,425.6,47.2,,True,rebar corrosion
damage1006.jpg,ok,114.6,98.4,62.8,,True,minor spalling
damage1007.jpg,ok,114.6,98.5,62.8,,True,minor spalling
damage1008.jpg,ok,141.6,425.6,47.2,,True,rebar corrosion
damage1009.jpg,flagged,172.3,54.6,53.7,too blurry,True,delamination
damage101.jpg,ok,129.2,532.2,38.4,,True,moderate spalling
damage1010.jpg,flagged,172.3,54.6,53.7,too blurry,True,delamination
damage1011.jpg,flagged,172.3,54.6,53.7,too blurry,True,delamination
damage1012.jpg,ok,149.0,155.4,58.3,,True,delamination
damage1013.jpg,ok,161.1,133.4,60.4,,True,rebar corrosion
damage1014.jpg,ok,161.1,133.4,60.4,,True,rebar corrosion
damage1015.jpg,ok,161.1,133.4,60.4,,True,rebar corrosion
damage1016.jpg,ok,140.2,245.9,37.9,,True,concrete crushing
damage1017.jpg,ok,149.0,155.3,58.3,,True,delamination
damage1018.jpg,ok,140.2,245.8,37.9,,True,concrete crushing
damage1019.jpg,ok,140.2,245.9,37.9,,True,concrete crushing
damage102.jpg,ok,129.2,530.8,38.4,,True,moderate spalling
damage1020.jpg,flagged,157.2,15.3,33.9,too blurry,True,rebar corrosion
damage1021.jpg,ok,161.5,1030.3,62.0,,True,rebar corrosion
damage1022.jpg,ok,161.5,1030.5,62.0,,True,rebar corrosion
damage1023.jpg,ok,161.5,1030.3,62.0,,True,rebar corrosion
damage1024.jpg,ok,165.3,361.0,34.6,,True,delamination
damage1025.jpg,ok,165.3,360.9,34.6,,True,delamination
damage1026.jpg,ok,165.3,361.0,34.6,,True,delamination
damage1027.jpg,ok,166.6,983.3,64.8,,True,rebar corrosion
damage1028.jpg,flagged,157.2,15.3,33.9,too blurry,True,rebar corrosion
damage1029.jpg,ok,166.6,983.4,64.8,,True,rebar corrosion
damage103.jpg,ok,129.2,533.6,38.4,,True,moderate spalling
damage1030.jpg,ok,166.6,983.3,64.8,,True,rebar corrosion
damage1031.jpg,ok,136.9,80.3,43.0,,True,structural crack
damage1032.jpg,ok,136.9,80.3,43.0,,True,rebar corrosion
damage1033.jpg,ok,136.9,80.3,43.0,,True,rebar corrosion
damage1034.jpg,flagged,157.2,15.3,33.9,too blurry,True,rebar corrosion
damage1035.jpg,ok,142.2,536.6,40.3,,True,rebar corrosion
damage1036.jpg,ok,160.1,170.6,40.3,,True,delamination
damage1037.jpg,ok,142.1,536.7,40.3,,True,rebar corrosion
damage1038.jpg,ok,142.2,536.6,40.3,,True,rebar corrosion
damage1039.jpg,ok,138.5,89.2,40.9,,True,rebar corrosion
damage104.jpg,ok,140.8,368.4,66.6,,True,moderate spalling
damage1040.jpg,ok,138.5,89.2,40.9,,True,rebar corrosion
damage1041.jpg,ok,192.8,262.0,51.6,,True,concrete crushing
damage1042.jpg,ok,192.7,262.0,51.6,,True,concrete crushing
damage1043.jpg,ok,160.1,170.6,40.3,,True,delamination
damage1044.jpg,flagged,167.4,40.6,64.4,too blurry,True,delamination
damage1045.jpg,flagged,116.4,33.4,49.2,too blurry,True,rebar corrosion
damage1046.jpg,flagged,116.4,33.4,49.2,too blurry,True,rebar corrosion
damage1047.jpg,ok,127.8,263.1,44.5,,True,rebar corrosion
damage1048.jpg,ok,127.8,263.1,44.5,,True,rebar corrosion
damage1049.jpg,ok,127.8,263.1,44.5,,True,rebar corrosion
damage105.jpg,ok,140.8,362.9,66.6,,True,moderate spalling
damage1050.jpg,ok,165.5,1939.9,41.0,,True,delamination
damage1051.jpg,ok,143.6,82.8,26.3,,True,rebar corrosion
damage1052.jpg,ok,143.6,82.8,26.3,,True,rebar corrosion
damage1053.jpg,ok,143.6,82.8,26.3,,True,rebar corrosion
damage1054.jpg,flagged,156.7,43.1,30.6,too blurry,True,rebar corrosion
damage1055.jpg,ok,165.5,1940.0,41.0,,True,delamination
damage1056.jpg,flagged,156.7,43.0,30.6,too blurry,True,rebar corrosion
damage1057.jpg,flagged,156.7,43.1,30.6,too blurry,True,rebar corrosion
damage1058.jpg,ok,148.7,198.3,47.5,,True,delamination
